pcid,timestep,community,growth_rate,density_change,degree_change,fraud_growth,clustering_change,feature_drift,variance_drift,lifetime,persistence,average_match_score,node_churn,structural_stability,is_fraud_community,afei,feature_contributions
142,21,58,0.0,0.0,0.0,0.0,0.0,4.767008756733611,0.0,2,0.4,0.97095,2.0,1.0,0,0.2716832111223156,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.012225436666007236), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
147,21,117,0.0,0.0,0.0,0.0,0.0,9.13139508422579,0.0,3,0.6,0.8967333333333333,2.0,1.0,0,0.2832520062922615,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.02379423183595315), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
147,22,375,0.0,0.0,0.0,0.0,0.0,6.49930550129793,0.0,3,0.6,0.8967333333333333,2.0,1.0,0,0.2762750562770831,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.016817281820774792), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
148,21,44,0.0,0.0,0.0,0.0,0.0,3.984756532706269,0.2590888934877562,3,0.6,0.8957,2.0,1.0,1,0.2699132306244952,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.010151899845034052), 'variance_drift': np.float64(0.0014751863342522577), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
148,22,128,0.0,0.0,0.0,0.0,0.0,4.104804928237596,1.1964945935613285,3,0.6,0.8957,2.0,1.0,1,0.2713297387571729,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.010470115326929902), 'variance_drift': np.float64(0.0025734789850341473), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
151,21,177,0.0,0.0,0.0,0.0,0.0,11.350402475752674,0.0,4,0.8,0.8848750000000001,2.0,1.0,0,0.2891339883320873,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.029676213875778998), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
151,22,426,0.0,0.0,0.0,0.0,0.0,12.197324960267618,0.0,4,0.8,0.8848750000000001,2.0,1.0,0,0.2913789483363052,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.03192117387999683), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
151,23,176,0.0,0.0,0.0,0.0,0.0,8.613075421566764,0.0,4,0.8,0.8848750000000001,2.0,1.0,0,0.2818780825467659,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.022420308090457575), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
156,21,89,0.0,0.0,0.0,0.0,0.0,11.689695889316376,-0.3015975660660765,3,0.6,0.8133333333333334,2.0,1.0,0,0.289680001667527,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.030575587970896212), 'variance_drift': np.float64(0.0008182692514218876), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
156,22,9,0.0,0.0,0.0,0.0,0.0,8.585851777913984,1.0823843006548428,3,0.6,0.8133333333333334,2.0,1.0,0,0.283074074039086,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.022348145652587508), 'variance_drift': np.float64(0.0024397839412895594), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
158,21,108,0.0,0.0,0.0,0.0,0.0,3.634872516020982,0.0,2,0.4,0.9662,2.0,1.0,0,0.2686822274122408,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.00922445295593249), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
159,21,235,0.0,0.0,0.0,0.0,0.0,5.292999010100898,0.0,4,0.8,0.9443,2.0,1.0,0,0.2730774675070593,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.01361969305075094), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
159,22,419,0.0,0.0,0.0,0.0,0.0,3.021611380473533,0.0,4,0.8,0.9443,2.0,1.0,0,0.2670566397739179,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.007598865317609566), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
159,23,84,0.0,0.0,0.0,0.0,0.0,3.1090491706268835,0.0,4,0.8,0.9443,2.0,1.0,0,0.2672884134549105,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.007830638998602209), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
161,21,56,0.0,0.0,0.0,0.0,0.0,8.124070061664218,27.73821074119433,5,1.0,0.8736600000000001,2.0,1.0,0,0.313080783163537,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.02112408854864425), 'variance_drift': np.float64(0.03367055016968393), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
161,22,18,5.2,-0.8387096774193549,0.2499999999999999,0.0,0.0,4.761239680632781,0.2951492966972863,5,1.0,0.8736600000000001,7.2,0.7337278106508877,1,0.5359404021154572,"{'growth_rate': np.float64(0.19207951070336393), 'density_change': np.float64(0.004032258064516128), 'degree_change': np.float64(0.08095238095238097), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.012210144422213439), 'variance_drift': np.float64(0.00151743578486489), 'node_churn': np.float64(0.09603975535168197), 'structural_stability': np.float64(0.025997521189828877)}"
161,23,12,-0.032258064516129,0.0333333333333333,0.0,0.0333333333333333,0.0,8.953781305997133,0.3719220813685513,5,1.0,0.8736600000000001,1.967741935483871,0.989010989010989,1,0.2864458625575358,"{'growth_rate': np.float64(0.02927148071421526), 'density_change': np.float64(0.025833333333333337), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.0876767676767677), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.02332342625975013), 'variance_drift': np.float64(0.0016073850834214202), 'node_churn': np.float64(0.01463574035710763), 'structural_stability': np.float64(0.0010729135729135697)}"
161,24,17,0.3333333333333333,-0.2499999999999999,0.0249999999999999,0.5000000000000001,0.0,7.666952831449784,-0.4886686488350975,5,1.0,0.8736600000000001,2.3333333333333335,0.9160305343511452,1,0.3403473954686916,"{'growth_rate': np.float64(0.040647298674821614), 'density_change': np.float64(0.018750000000000003), 'degree_change': np.float64(0.06638095238095239), 'fraud_growth': np.float64(0.1272727272727273), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.019912395722165594), 'variance_drift': np.float64(0.000599091156640833), 'node_churn': np.float64(0.02032364933741081), 'structural_stability': np.float64(0.00819837012585104)}"
165,21,204,0.0,0.0,0.0,0.0,0.0,2.2982532624298253,0.0,3,0.6,0.9335,2.0,1.0,0,0.2651392151294837,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.005681440673175358), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
165,22,351,0.0,0.0,0.0,0.0,0.0,5.756342725610588,0.0,3,0.6,0.9335,2.0,1.0,0,0.2743056650440755,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.01484789058776719), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
166,21,115,0.0,0.0,0.0,0.0,0.0,5.75460090287532,0.0,3,0.6,0.9367333333333332,2.0,1.0,1,0.2743010479481233,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.014843273491814954), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
166,22,49,0.0,0.0,0.0,0.0,0.0,3.1241099260316982,0.0,3,0.6,0.9367333333333332,2.0,1.0,1,0.2673283354007029,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.007870560944394544), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
171,21,21,0.0,0.0,0.0,0.0,0.0,14.62501122125523,0.0,2,0.4,0.8673500000000001,2.0,1.0,0,0.2978140810176954,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.038356306561387034), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
174,21,59,0.0,0.0,0.0,0.0,0.0,13.910595846508434,0.0,2,0.4,0.8593500000000001,2.0,1.0,0,0.2959203611412849,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.036462586684976615), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
176,21,187,0.0,0.0,0.0,0.0,0.0,15.46146349340506,0.0,3,0.6,0.8832999999999999,2.0,1.0,0,0.300031287350916,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.04057351289460768), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
176,22,57,0.0,0.0,0.0,0.0,0.0,15.951845500270872,0.0,3,0.6,0.8832999999999999,2.0,1.0,0,0.3013311560075291,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.04187338155122072), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
177,21,31,0.0,0.0,0.0,0.0,0.0,4.911282555211709,0.0,2,0.4,0.9533,2.0,1.0,0,0.2720656415255247,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.01260786706921635), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
178,21,10,0.0,0.0,0.0,0.0,0.0,8.288852257405313,0.0,3,0.6,0.9132666666666666,2.0,1.0,0,0.2810186555634331,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.021560881107124764), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
178,22,459,0.0,0.0,0.0,0.0,0.0,3.1755520096749263,0.0,3,0.6,0.9132666666666666,2.0,1.0,0,0.2674646943029923,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.008006919846683952), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
180,21,32,0.0,0.0,0.0,0.0,0.0,18.140137316203536,0.0,5,1.0,0.92034,2.0,1.0,0,0.3071317194524111,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.047673944996102724), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
180,22,355,0.0,0.0,0.0,0.0,0.0,14.63006760990453,0.0,5,1.0,0.92034,2.0,1.0,0,0.2978274841218649,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.038369709665556556), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
180,23,38,0.0,0.0,0.0,0.0,0.0,4.582750522740141,0.0,5,1.0,0.92034,2.0,1.0,0,0.2711947929101104,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.011737018453802065), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
180,24,202,0.0,0.0,0.0,0.0,0.0,7.504260596476645,0.0,5,1.0,0.92034,2.0,1.0,0,0.2789389175347084,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.01948114307840011), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
182,21,68,0.0,0.0,0.0,0.0,0.0,4.111161127582213,0.0,3,0.6,0.9771666666666668,2.0,1.0,0,0.269944738330264,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.010486963873955637), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
182,22,210,0.0,0.0,0.0,0.0,0.0,1.809052102604871,0.0,3,0.6,0.9771666666666668,2.0,1.0,0,0.2638424765755971,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.004384702119288709), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
183,21,174,0.0,0.0,0.0,0.0,0.0,3.417659953655992,0.0,3,0.6,0.9592333333333332,2.0,1.0,0,0.2681064562834316,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.008648681827123276), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
183,22,388,0.0,0.0,0.0,0.0,0.0,4.159215582988283,0.0,3,0.6,0.9592333333333332,2.0,1.0,0,0.2700721175560887,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.010614343099780396), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
184,21,215,0.0,0.0,0.0,0.0,0.0,1.524024731737403,0.0,2,0.4,0.98625,2.0,1.0,1,0.263086946926303,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.0036291724699946517), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
187,21,184,0.0,0.0,0.0,0.0,0.0,9.734305675543265,0.0,3,0.6,0.8986666666666667,2.0,1.0,0,0.2848501574671028,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.02539238301079443), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
187,22,348,0.0,0.0,0.0,0.0,0.0,6.109111170781128,0.0,3,0.6,0.8986666666666667,2.0,1.0,0,0.2752407577646467,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.01578298330833836), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
191,21,96,0.0,0.0,0.0,0.0,0.0,7.631699694296248,-0.2889053305283285,5,1.0,0.7872799999999999,2.0,1.0,1,0.2789382335925436,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.01981894929184887), 'variance_drift': np.float64(0.0008331398554858563), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
191,22,467,0.0,0.0,0.0,0.0,0.0,3.577803152820378,-0.1218941292191196,5,1.0,0.7872799999999999,2.0,1.0,1,0.268388137310065,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.009073177673726571), 'variance_drift': np.float64(0.0010288151911294974), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
191,23,132,0.0,0.0,0.0,0.0,0.0,8.720540662647377,3.440531270857844,5,1.0,0.7872799999999999,2.0,1.0,1,0.2861939732168215,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.022705169069449974), 'variance_drift': np.float64(0.005202659702162644), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
191,24,32,0.0,0.0,0.0,-1.0,0.0,10.374741149806486,0.8634686790782493,5,1.0,0.7872799999999999,2.0,1.0,0,0.2027109578189527,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.0), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.02709000239307668), 'variance_drift': np.float64(0.002183295829151932), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
194,21,14,0.0,0.0,0.0,0.0,0.0,4.9147832391000135,0.0,2,0.4,0.95515,2.0,1.0,0,0.2720749208816173,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.012617146425308961), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
197,21,102,0.0,0.0,0.0,0.0,0.0,7.538327465994762,0.0,2,0.4,0.87095,2.0,1.0,1,0.2790292194937843,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.01957144503747595), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
202,21,232,0.0,0.0,0.0,0.0,0.0,0.3153305932910092,0.0,3,0.6,0.9992666666666667,2.0,1.0,1,0.2598830291560731,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.0004252546997647583), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
202,22,208,0.0,0.0,0.0,0.0,0.0,0.2383074799277352,0.0,3,0.6,0.9992666666666667,2.0,1.0,1,0.2596788619364487,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.00022108748014026277), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
204,21,216,0.0,0.0,0.0,0.0,0.0,13.469972076168402,0.0,3,0.6,0.9074666666666666,2.0,1.0,0,0.2947523879685246,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.03529461351221622), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
204,22,201,0.0,0.0,0.0,0.0,0.0,9.101997089150965,0.0,3,0.6,0.9074666666666666,2.0,1.0,0,0.2831740802431202,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.023716305786811855), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
205,21,173,0.0,0.0,0.0,0.0,0.0,2.47623069528522,0.0,3,0.6,0.9379666666666666,2.0,1.0,0,0.2656109846546989,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.006153210198390596), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
205,22,418,0.0,0.0,0.0,0.0,0.0,4.8868371822321,0.0,3,0.6,0.9379666666666666,2.0,1.0,0,0.2720008435237822,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.012543069067473794), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
